0.0,45.0,0.0
0.005,44.99776292037112,-0.8948318516647171
0.01,44.99105412326016,-1.7886869951001032
0.015,44.97987866917093,-2.68149465272465
0.02,44.96424197221332,-3.573184165075693
0.025,44.944149799534955,-4.463684981865849
0.03,44.919608270797404,-5.352926653129932
0.035,44.89062385769621,-6.240838820474166
0.04,44.857203383524585,-7.127351208439429
0.045,44.819354022779784,-8.012393615990145
0.05,44.77708330081184,-8.895895908140316
0.055,44.73039909351365,-9.777788007728104
0.06,44.679309627051865,-10.657999887350206
0.065,44.62382347763767,-11.536461561467254
0.07,44.56394957133651,-12.413103078691131
0.075,44.49969718391594,-13.287854514265256
0.08,44.43107594073055,-14.160645962748458
0.085,44.3580958166429,-15.031407530913174
0.09,44.280767135979445,-15.900069330868396
0.095,44.19910057252018,-16.766561473417678
0.1,44.11310714952092,-17.6308140616625
0.105,44.02279823976693,-18.492757184860867
0.11,43.928185565656534,-19.352320912551072
0.115,43.82928119931342,-20.209435288950434
0.12,43.726097562726345,-21.06403032763831
0.125,43.61864742791449,-21.916036006532977
0.13,43.50694391711732,-22.765382263171315
0.135,43.391000503007206,-23.61199899030055
0.14,43.270831008923246,-24.455816031790565
0.145,43.146449609124765,-25.29676317887561
0.15,43.0178708290627,-26.134770166733656
0.155,42.88510954566725,-26.969766671411563
0.16,42.74818098764995,-27.801682307104183
0.165,42.60710073581854,-28.630446623794956
0.17,42.46188472340259,-29.45598910526557
0.17500000000000002,42.312549236388236,-30.278239167482056
0.18,42.15911091385995,-31.097126157364148
0.185,42.00158674834744,-31.912579351944864
0.19,41.83999408617597,-32.72452795792677
0.195,41.67435062781756,-33.532901111641195
0.2,41.50467442824166,-34.33762787941633
0.20500000000000002,41.33098389726273,-35.13863725836004
0.21,41.15329779988305,-35.93585817756268
0.215,40.97163525662823,-36.72921949972515
0.22,40.78601574387367,-37.51865002321698
0.225,40.59645909415956,-38.30407848456901
0.23,40.40298549649234,-39.08543356140471
0.23500000000000001,40.205615496630415,-39.86264387581434
0.24,40.004369997351795,-40.63563799817518
0.245,39.79927025870164,-41.404344451421224
0.25,39.590337898217214,-42.168691715765206
0.255,39.37759489112812,-42.928608233875444
0.26,39.161063570529556,-43.6840224165096
0.265,38.94076662752618,-44.434862648607286
0.27,38.71672711134441,-45.181057295842784
0.275,38.488968429410775,-45.922534711639045
0.28,38.257514347394064,-46.65922324464353
0.28500000000000003,38.02238898920897,-47.39105124666615
0.29,37.7836168369788,-48.11794708107916
0.295,37.54122273095512,-48.839839131678445
0.3,37.295231869391905,-49.55665581200525
0.305,37.04566980837193,-50.268325575126916
0.31,36.792562461583145,-50.97477692387469
0.315,36.53593610004268,-51.67593842153668
0.32,36.27581735176634,-52.37173870300278
0.325,36.012233201381136,-53.06210648635887
0.33,35.74521098967884,-53.746970584926416
0.335,35.47477841310817,-54.42625991974355
0.34,35.20096352320355,-55.09990353248302
0.34500000000000003,34.92379472594815,-55.76783059880232
0.35000000000000003,34.64330078106914,-56.429970442120165
0.355,34.35951080126298,-57.08625254781391
0.36,34.072454251348745,-57.73660657783105
0.365,33.78216094734735,-58.38096238570848
0.37,33.4886610554847,-59.01925003199191
0.375,33.19198509111672,-59.65139980004768
0.38,32.89216391757444,-60.27734221225916
0.385,32.58922874492716,-60.897008046598195
0.39,32.28321112866177,-61.510328353563565
0.395,31.974142968276578,-62.11723447347575
0.4,31.66205650578779,-62.71765805411863
0.405,31.346984324146927,-63.3115310687174
0.41000000000000003,31.02895934556756,-63.898785834241515
0.41500000000000004,30.708014829759772,-64.47935503002114
0.42,30.384184372070738,-65.05317171666594
0.425,30.0575019015301,-65.62016935527271
0.43,29.72800167879849,-66.18028182691009
0.435,29.395718294018145,-66.73344345236656
0.44,29.06068666456398,-67.27958901214828
0.445,28.72294203269425,-67.8186537667129
0.45,28.382519963099444,-68.35057347692452
0.455,28.039456340348373,-68.87528442471533
0.46,27.693787366230527,-69.39272343393866
0.465,27.34554955699374,-69.90282789139765
0.47000000000000003,26.99477974047628,-70.40553576803391
0.47500000000000003,26.641515053132693,-70.90078564025967
0.48,26.285792936952692,-71.3885167114169
0.485,25.92765113627243,-71.86866883334669
0.49,25.56712769447778,-72.34118252805119
0.495,25.20426095059908,-72.80599900943113
0.5,24.839089535797083,-73.26306020508096
0.505,24.471652369739846,-73.71230877812337
0.51,24.101988656870407,-74.15368814906547
0.515,23.730137882565188,-74.58714251765751
0.52,23.356139809183148,-75.01261688473629
0.525,22.980034472005862,-75.43005707403363
0.53,22.601862175068632,-75.83940975393156
0.535,22.221663486883102,-76.24062245914476
0.54,21.839479236051666,-76.63364361231119
0.545,21.455350506774206,-77.01842254547151
0.55,21.069318634247793,-77.39490952141823
0.555,20.68142519996004,-77.76305575489454
0.56,20.291712026876873,-78.12281343362419
0.5650000000000001,19.900221174525658,-78.47413573915226
0.5700000000000001,19.50699493397468,-78.81697686747805
0.5750000000000001,19.112075822710004,-79.15129204946015
0.58,18.71550657941097,-79.47703757097484
0.585,18.317330158625534,-79.79417079280866
